rama_de_actividad,pais,fecha_online,conteo
Venta al por mayor,Chile,Marzo,1
Venta al por mayor,Chile,Marzo,6
Venta al por mayor,Chile,Marzo,1
Venta al por mayor,Chile,Marzo,3
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,2
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,1
Venta al por mayor,Chile,Abril,2
Venta al por mayor,Chile,Mayo,1
Venta al por mayor,Chile,Mayo,1
Venta al por mayor,Chile,Mayo,2
Venta al por mayor,Chile,Mayo,1
Venta al por mayor,Chile,Mayo,1
Venta al por mayor,Chile,Mayo,6
Venta al por mayor,Chile,Mayo,2
Venta al por mayor,Chile,Mayo,4
Venta al por mayor,Chile,Mayo,2
Venta al por mayor,Chile,Mayo,1
Venta al por mayor,Chile,Mayo,2
Venta al por mayor,Chile,Mayo,7
Venta al por mayor,Chile,Junio,1
Venta al por mayor,Chile,Junio,1
Venta al por mayor,Chile,Junio,2
Venta al por mayor,Chile,Junio,4
Venta al por mayor,Chile,Junio,2
Venta al por mayor,Chile,Junio,1
Venta al por mayor,Chile,Junio,1
Venta al por mayor,Chile,Junio,2
Venta al por mayor,Chile,Junio,1
Venta al por mayor,Chile,Junio,2
Venta al por mayor,Chile,Junio,1
Venta al por mayor,Chile,Junio,4
Venta al por mayor,Colombia,Enero,2
Venta al por mayor,Colombia,Enero,1
Venta al por mayor,Colombia,Enero,3
Venta al por mayor,Colombia,Enero,1
Venta al por mayor,Colombia,Enero,8
Venta al por mayor,Colombia,Enero,4
Venta al por mayor,Colombia,Enero,3
Venta al por mayor,Colombia,Enero,4
Venta al por mayor,Colombia,Enero,8
Venta al por mayor,Colombia,Enero,7
Venta al por mayor,Colombia,Enero,5
Venta al por mayor,Colombia,Enero,4
Venta al por mayor,Colombia,Enero,7
Venta al por mayor,Colombia,Enero,3
Venta al por mayor,Colombia,Enero,9
Venta al por mayor,Colombia,Enero,7
Venta al por mayor,Colombia,Enero,11
Venta al por mayor,Colombia,Enero,23
Venta al por mayor,Colombia,Enero,10
Venta al por mayor,Colombia,Febrero,13
Venta al por mayor,Colombia,Febrero,2
Venta al por mayor,Colombia,Febrero,17
Venta al por mayor,Colombia,Febrero,16
Venta al por mayor,Colombia,Febrero,14
Venta al por mayor,Colombia,Febrero,50
Venta al por mayor,Colombia,Febrero,57
Venta al por mayor,Colombia,Febrero,22
Venta al por mayor,Colombia,Febrero,11
Venta al por mayor,Colombia,Febrero,63
Venta al por mayor,Colombia,Febrero,60
Venta al por mayor,Colombia,Febrero,75
Venta al por mayor,Colombia,Febrero,52
Venta al por mayor,Colombia,Febrero,12
Venta al por mayor,Colombia,Febrero,2
Venta al por mayor,Colombia,Febrero,10
Venta al por mayor,Colombia,Febrero,11
Venta al por mayor,Colombia,Febrero,5
Venta al por mayor,Colombia,Febrero,11
Venta al por mayor,Colombia,Febrero,5
Venta al por mayor,Colombia,Febrero,1
Venta al por mayor,Colombia,Febrero,11
Venta al por mayor,Colombia,Febrero,5
Venta al por mayor,Colombia,Febrero,8
Venta al por mayor,Colombia,Febrero,16
Venta al por mayor,Colombia,Febrero,23
Venta al por mayor,Colombia,Marzo,4
Venta al por mayor,Colombia,Marzo,15
Venta al por mayor,Colombia,Marzo,15
Venta al por mayor,Colombia,Marzo,25
Venta al por mayor,Colombia,Marzo,70
Venta al por mayor,Colombia,Marzo,78
Venta al por mayor,Colombia,Marzo,18
Venta al por mayor,Colombia,Marzo,6
Venta al por mayor,Colombia,Marzo,112
Venta al por mayor,Colombia,Marzo,59
Venta al por mayor,Colombia,Marzo,103
Venta al por mayor,Colombia,Marzo,103
Venta al por mayor,Colombia,Marzo,57
Venta al por mayor,Colombia,Marzo,9
Venta al por mayor,Colombia,Marzo,5
Venta al por mayor,Colombia,Marzo,16
Venta al por mayor,Colombia,Marzo,24
Venta al por mayor,Colombia,Marzo,20
Venta al por mayor,Colombia,Marzo,55
Venta al por mayor,Colombia,Marzo,83
Venta al por mayor,Colombia,Marzo,24
Venta al por mayor,Colombia,Marzo,8
Venta al por mayor,Colombia,Marzo,77
Venta al por mayor,Colombia,Marzo,92
Venta al por mayor,Colombia,Marzo,95
